146,mmr_polbnda_adm3_250k_mimu_1.113,Magway,MMR009,Pakokku,MMR009D004,Seikphyu,MMR009022,ဆိပ်ဖြူ,23427,1891,66238,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},27,10,1992
154,mmr_polbnda_adm3_250k_mimu_1.117,Magway,MMR009,Thayet,MMR009D003,Mindon,MMR009014,မင်းတုန်း,16809,173,43864,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,179
269,mmr_polbnda_adm3_250k_mimu_1.261,Shan (South),MMR222,Loilen,MMR014D002,Kunhing,MMR014014,ကွန်ဟိန်း,11137,50,35146,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},15,0,57
24,mmr_polbnda_adm3_250k_mimu_1.24,Ayeyarwady,MMR017,Pyapon,MMR017D006,Dedaye,MMR017026,ဒေးဒရဲ,48610,3759,129789,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},99,12,3850
35,mmr_polbnda_adm3_250k_mimu_1.80,Kachin,MMR001,Puta-O,MMR001D004,Puta-O,MMR001014,ပူတာအို,10743,49,33964,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},1,1,51
58,mmr_polbnda_adm3_250k_mimu_1.42,Bago (West),MMR111,Pyay,MMR008D001,Paukkhaung,MMR008002,ပေါက်ခေါင်း,32347,728,88676,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,1,782
84,mmr_polbnda_adm3_250k_mimu_1.57,Chin,MMR004,Falam,MMR004D001,Tonzang,MMR004005,တွန်းဇန်,4941,20,16119,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,21
89,mmr_polbnda_adm3_250k_mimu_1.62,Chin,MMR004,Mindat,MMR004D002,Kanpetlet,MMR004008,ကန်ပက်လက်,3977,83,10813,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},1,1,90
148,mmr_polbnda_adm3_250k_mimu_1.227,Shan (East),MMR222,Monghsat,MMR016D002,Mongton,MMR016008,မိုင်းတုံ,12521,23,40972,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,23
247,mmr_polbnda_adm3_250k_mimu_1.220,Sagaing,MMR005,Yinmarbin,MMR005D009,Yinmarbin,MMR005016,ယင်းမာပင်,29532,753,95189,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},4,4,783
273,mmr_polbnda_adm3_250k_mimu_1.265,Shan (South),MMR222,Loilen,MMR014D002,Monghsu,MMR014017,မိုင်းရှူး,15867,91,45080,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,95
278,mmr_polbnda_adm3_250k_mimu_1.270,Shan (South),MMR222,Pa-O Self-Administered Zone,MMR014D001,Pinlaung,MMR014009,ပင်လောင်း,42083,5570,120490,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},137,262,6071
51,mmr_polbnda_adm3_250k_mimu_1.304,Yangon,MMR013,Yangon (North),MMR013D001,Htantabin,MMR013006,ထန်းတပင်,34211,7622,94202,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},83,126,8359
1,mmr_polbnda_adm3_250k_mimu_1.1,Ayeyarwady,MMR017,Hinthada,MMR017D002,Hinthada,MMR017008,ဟင်္သာတ,86129,14180,232224,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},326,1244,14742
54,mmr_polbnda_adm3_250k_mimu_1.38,Bago (East),MMR111,Taungoo,MMR007D002,Phyu,MMR007012,ဖြူး,54931,4468,161273,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},159,95,4646
83,mmr_polbnda_adm3_250k_mimu_1.56,Chin,MMR004,Falam,MMR004D001,Tedim,MMR004004,တီးတိန်,14683,233,46132,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,346
157,mmr_polbnda_adm3_250k_mimu_1.231,Shan (North),MMR222,Hopang,MMR015D006,Hopang,MMR015021,ဟိုပန်,11216,3,35640,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,2,3
164,mmr_polbnda_adm3_250k_mimu_1.122,Mandalay,MMR010,Kyaukse,MMR010D003,Myittha,MMR010015,မြစ်သား,46017,1490,132313,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},90,34,1643
185,mmr_polbnda_adm3_250k_mimu_1.135,Mandalay,MMR010,Meiktila,MMR010D007,Wundwin,MMR010031,ဝမ်းတွင်း,53569,7558,161875,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},198,215,7931
199,mmr_polbnda_adm3_250k_mimu_1.147,Mandalay,MMR010,Yamethin,MMR010D006,Pyawbwe,MMR010024,ပျော်ဘွယ်,58863,7353,174555,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},233,215,7941
277,mmr_polbnda_adm3_250k_mimu_1.269,Shan (South),MMR222,Pa-O Self-Administered Zone,MMR014D001,Hsihseng,MMR014004,ဆီဆိုင်,32771,186,87995,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},40,2,194
293,mmr_polbnda_adm3_250k_mimu_1.289,Yangon,MMR013,Yangon (East),MMR013D002,Dagon Myothit (Seikkan),MMR013021,ဒဂုံမြို့သစ် (ဆိပ်ကမ်း),37905,2676,114786,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},174,395,2667
299,mmr_polbnda_adm3_250k_mimu_1.294,Yangon,MMR013,Yangon (East),MMR013D002,Pazundaung,MMR013016,ပုဇွန်တောင်,10306,15906,37773,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},164,509,16617
9,mmr_polbnda_adm3_250k_mimu_1.9,Ayeyarwady,MMR017,Maubin,MMR017D005,Danubyu,MMR017022,ဓနုဖြူ,44797,5939,120577,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},200,652,6513
25,mmr_polbnda_adm3_250k_mimu_1.25,Ayeyarwady,MMR017,Pyapon,MMR017D006,Kyaiklat,MMR017025,ကျိုက်လတ်,43748,2842,122381,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},100,39,2910
30,mmr_polbnda_adm3_250k_mimu_1.30,Bago (East),MMR111,Bago,MMR007D001,Kyauktaga,MMR007006,ကျောက်တံခါး,51648,6118,153088,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},156,139,6750
130,mmr_polbnda_adm3_250k_mimu_1.98,Magway,MMR009,Gangaw,MMR009D005,Tilin,MMR009024,ထီးလင်း,10532,637,35707,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},1,0,667
178,mmr_polbnda_adm3_250k_mimu_1.250,Shan (North),MMR222,Muse,MMR015D002,Kutkai,MMR015011,ကွတ်ခိုင်,32080,78,98307,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,85
188,mmr_polbnda_adm3_250k_mimu_1.136,Mandalay,MMR010,Myingyan,MMR010D004,Myingyan,MMR010017,မြင်းခြံ,62340,10725,193517,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},143,374,11472
207,mmr_polbnda_adm3_250k_mimu_1.161,Nay Pyi Taw,MMR018,Det Khi Na,MMR018D002,Pyinmana,MMR018006,ပျဉ်းမနား,39663,13576,125233,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},396,859,14503
209,mmr_polbnda_adm3_250k_mimu_1.163,Nay Pyi Taw,MMR018,Oke Ta Ra,MMR018D001,Oke Ta Ra Thi Ri,MMR018008,ဥတ္တရသီရိ,18661,2828,53255,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},5,8,28
240,mmr_polbnda_adm3_250k_mimu_1.207,Sagaing,MMR005,Sagaing,MMR005D001,Myaung,MMR005003,မြောင်,24262,422,76202,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},1,0,464
292,mmr_polbnda_adm3_250k_mimu_1.288,Yangon,MMR013,Yangon (East),MMR013D002,Dagon Myothit (North),MMR013019,ဒဂုံမြို့သစ် (မြောက်ပိုင်း),42704,9047,151448,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},479,1221,66
310,mmr_polbnda_adm3_250k_mimu_1.305,Yangon,MMR013,Yangon (North),MMR013D001,Insein,MMR013001,အင်းစိန်,61676,44730,223488,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},602,1328,46651
314,mmr_polbnda_adm3_250k_mimu_1.309,Yangon,MMR013,Yangon (South),MMR013D003,Cocokyun,MMR013032,ကိုကိုးကျွန်း,351,152,1489,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,165
325,mmr_polbnda_adm3_250k_mimu_1.322,Yangon,MMR013,Yangon (West),MMR013D004,Hlaing,MMR013040,လှိုင်,32837,39107,123693,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},541,1356,41469
327,mmr_polbnda_adm3_250k_mimu_1.320,Yangon,MMR013,Yangon (West),MMR013D004,Bahan,MMR013044,ဗဟန်း,17426,24951,76541,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},3317,830,28294
92,mmr_polbnda_adm3_250k_mimu_1.65,Kachin,MMR001,Bhamo,MMR001D003,Mansi,MMR001013,မံစီ,10554,73,32871,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,85
134,mmr_polbnda_adm3_250k_mimu_1.102,Magway,MMR009,Magway,MMR009D001,Natmauk,MMR009006,နတ်မောက်,48426,1714,136847,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,1,1785
156,mmr_polbnda_adm3_250k_mimu_1.230,Shan (East),MMR222,Tachileik,MMR016D003,Tachileik,MMR016009,တာချီလိတ်,37673,3984,118583,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},177,136,4304
192,mmr_polbnda_adm3_250k_mimu_1.140,Mandalay,MMR010,Nyaung-U,MMR010D004,Kyaukpadaung,MMR010020,ကျောက်ပန်းတောင်း,61961,10419,177057,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},416,632,11165
217,mmr_polbnda_adm3_250k_mimu_1.186,Sagaing,MMR005,Kale,MMR005D005,Kale,MMR005027,ကလေး,72769,5447,220891,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},179,503,5585
256,mmr_polbnda_adm3_250k_mimu_1.236,Shan (North),MMR222,Kyaukme,MMR015D003,Hsipaw,MMR015014,သီပေါ,37906,583,113779,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},126,175,596
264,mmr_polbnda_adm3_250k_mimu_1.256,Shan (South),MMR222,Danu Self-Administered Zone,MMR014D001,Ywangan,MMR014007,ရွာငံ,18348,359,52125,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},4,9,380
272,mmr_polbnda_adm3_250k_mimu_1.264,Shan (South),MMR222,Loilen,MMR014D002,Loilen,MMR014011,လွိုင်လင်,25417,870,74262,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},72,26,950
38,mmr_polbnda_adm3_250k_mimu_1.31,Bago (East),MMR111,Bago,MMR007D001,Nyaunglebin,MMR007005,ညောင်လေးပင်,44762,5947,127788,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},134,261,6387
141,mmr_polbnda_adm3_250k_mimu_1.218,Sagaing,MMR005,Yinmarbin,MMR005D009,Pale,MMR005019,ပုလဲ,32362,365,96273,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},1,0,376
234,mmr_polbnda_adm3_250k_mimu_1.287,Yangon,MMR013,Yangon (East),MMR013D002,Dagon Myothit (East),MMR013020,ဒဂုံမြို့သစ် (အရှေ့ပိုင်း),33913,4613,115432,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},211,529,4609
3,mmr_polbnda_adm3_250k_mimu_1.3,Ayeyarwady,MMR017,Hinthada,MMR017D002,Kyangin,MMR017012,ကြံခင်း,26857,4920,71135,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},167,462,5215
21,mmr_polbnda_adm3_250k_mimu_1.21,Ayeyarwady,MMR017,Pathein,MMR017D001,Thabaung,MMR017003,သာပေါင်း,37237,6111,98388,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},110,438,6206
97,mmr_polbnda_adm3_250k_mimu_1.70,Kachin,MMR001,Mohnyin,MMR001D002,Mohnyin,MMR001007,မိုးညှင်း,39622,2097,130634,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},183,219,2139
113,mmr_polbnda_adm3_250k_mimu_1.170,Rakhine,MMR012,Kyaukpyu,MMR012D003,Ramree,MMR012013,ရမ်းဗြဲ,22418,158,65504,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},11,2,161
118,mmr_polbnda_adm3_250k_mimu_1.84,Kayah,MMR002,Bawlake,MMR002D002,Mese,MMR002007,မယ်စဲ,1302,73,3848,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,78
127,mmr_polbnda_adm3_250k_mimu_1.88,Kayah,MMR002,Loikaw,MMR002D001,Shadaw,MMR002004,ရှားတော,1406,36,3792,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},1,0,46
165,mmr_polbnda_adm3_250k_mimu_1.245,Shan (North),MMR222,Matman,MMR015D007,Matman,MMR015024,မက်မန်း,3318,,10440,2025-05-21 10:27:04.03221+00,2025-06-23 16:06:21.288587+00,{},0,0,
150,mmr_polbnda_adm3_250k_mimu_1.229,Shan (East),MMR222,Tachileik,MMR016D004,Mongyawng,MMR016011,မိုင်းယောင်း,17196,21,54034,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,22
159,mmr_polbnda_adm3_250k_mimu_1.119,Magway,MMR009,Thayet,MMR009D003,Sinbaungwe,MMR009017,ဆင်ပေါင်ဝဲ,28684,868,80696,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},13,1,1008
200,mmr_polbnda_adm3_250k_mimu_1.148,Mandalay,MMR010,Yamethin,MMR010D006,Yamethin,MMR010023,ရမည်းသင်း,57259,8764,177813,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},300,400,9237
214,mmr_polbnda_adm3_250k_mimu_1.183,Rakhine,MMR012,Thandwe,MMR012D004,Toungup,MMR012016,တောင်ကုတ်,35192,897,104261,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},117,126,926
227,mmr_polbnda_adm3_250k_mimu_1.196,Sagaing,MMR005,Kawlin,MMR005D004,Pinlebu,MMR005026,ပင်လည်ဘူး,21900,69,69170,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,72
173,mmr_polbnda_adm3_250k_mimu_1.246,Shan (North),MMR222,Matman,MMR015D007,Narphan,MMR015006,နားဖန်း,16474,,62153,2025-05-21 10:27:04.03221+00,2025-06-23 16:06:26.744125+00,{},0,0,
242,mmr_polbnda_adm3_250k_mimu_1.209,Sagaing,MMR005,Sagaing,MMR005D001,Sagaing,MMR005001,စစ်ကိုင်း,65143,12558,216166,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},176,685,13326
251,mmr_polbnda_adm3_250k_mimu_1.224,Shan (East),MMR222,Kengtung,MMR016D002,Mongping,MMR016007,မိုင်းပျဉ်း,13299,29,39310,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,32
280,mmr_polbnda_adm3_250k_mimu_1.272,Shan (South),MMR222,Taunggyi,MMR014D001,Lawksawk,MMR014008,ရပ်စောက်,34107,4521,103419,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},53,82,4599
290,mmr_polbnda_adm3_250k_mimu_1.282,Tanintharyi,MMR006,Myeik,MMR006D002,Kyunsu,MMR006006,ကျွန်းစု,32988,244,96061,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},6,2,258
323,mmr_polbnda_adm3_250k_mimu_1.319,Yangon,MMR013,Yangon (West),MMR013D004,Ahlone,MMR013037,အလုံ,10943,15474,43463,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},351,628,15977
63,mmr_polbnda_adm3_250k_mimu_1.109,Magway,MMR009,Minbu,MMR009D002,Sidoktaya,MMR009011,စေတုတ္ထရာ,10780,225,31895,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,231
7,mmr_polbnda_adm3_250k_mimu_1.7,Ayeyarwady,MMR017,Labutta,MMR017D004,Labutta,MMR017016,လပွတ္တာ,75583,4997,195554,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},186,342,5278
27,mmr_polbnda_adm3_250k_mimu_1.27,Bago (East),MMR111,Bago,MMR007D001,Bago,MMR007001,ပဲခူး,107132,34778,321812,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},549,1679,38040
44,mmr_polbnda_adm3_250k_mimu_1.34,Bago (East),MMR111,Bago,MMR007D001,Waw,MMR007004,ဝေါ,37083,1743,104369,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},49,12,1866
93,mmr_polbnda_adm3_250k_mimu_1.66,Kachin,MMR001,Bhamo,MMR001D003,Momauk,MMR001012,မိုးမောက်,12370,77,39116,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,81
96,mmr_polbnda_adm3_250k_mimu_1.69,Kachin,MMR001,Mohnyin,MMR001D002,Mogaung,MMR001008,မိုးကောင်း,24898,1209,81068,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},183,175,1218
203,mmr_polbnda_adm3_250k_mimu_1.157,Mon,MMR011,Thaton,MMR011D002,Paung,MMR011008,ပေါင်,43726,931,133792,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},92,63,986
233,mmr_polbnda_adm3_250k_mimu_1.286,Yangon,MMR013,Yangon (East),MMR013D002,Botahtaung,MMR013017,ဗိုလ်တထောင်,8397,13330,31671,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},113,304,14110
237,mmr_polbnda_adm3_250k_mimu_1.204,Sagaing,MMR005,Naga Self-Administered Zone,MMR005D008,Lahe,MMR005036,လဟယ်,8932,5,28820,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,6
262,mmr_polbnda_adm3_250k_mimu_1.242,Shan (North),MMR222,Lashio,MMR015D001,Lashio,MMR015001,လားရှိုး,64932,4181,204018,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},184,845,4310
275,mmr_polbnda_adm3_250k_mimu_1.267,Shan (South),MMR222,Loilen,MMR014D002,Nansang,MMR014013,နမ့်စန်,23227,3176,72175,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},104,161,3905
211,mmr_polbnda_adm3_250k_mimu_1.180,Rakhine,MMR012,Sittwe,MMR012D001,Sittwe,MMR012001,စစ်တွေ,29036,1234,99142,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,"{'"red_flag'": '"true'", '"conflict_area'": '"true'"}",98,61,1275
16,mmr_polbnda_adm3_250k_mimu_1.16,Ayeyarwady,MMR017,Pathein,MMR017D001,Kangyidaunt,MMR017002,ကန်ကြီးထောင့်,42966,4040,114650,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},86,232,4239
57,mmr_polbnda_adm3_250k_mimu_1.41,Bago (West),MMR111,Pyay,MMR008D001,Padaung,MMR008003,ပန်းတောင်း,38892,1675,105045,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},22,1,1777
60,mmr_polbnda_adm3_250k_mimu_1.106,Magway,MMR009,Minbu,MMR009D002,Ngape,MMR009009,ငဖဲ,12457,201,34254,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},1,0,212
74,mmr_polbnda_adm3_250k_mimu_1.50,Bago (West),MMR111,Thayarwady,MMR008D002,Monyo,MMR008013,မိုးညို,33287,800,87770,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},15,0,885
104,mmr_polbnda_adm3_250k_mimu_1.155,Mon,MMR011,Thaton,MMR011D002,Bilin,MMR011010,ဘီးလင်း,39231,3726,109562,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},276,601,3955
109,mmr_polbnda_adm3_250k_mimu_1.166,Nay Pyi Taw,MMR018,Oke Ta Ra,MMR018D001,Zay Yar Thi Ri,MMR018001,ဇေယျာသီရိ,26075,3,73763,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},55,60,19
123,mmr_polbnda_adm3_250k_mimu_1.179,Rakhine,MMR012,Sittwe,MMR012D001,Rathedaung,MMR012008,ရသေ့တောင်,24341,136,66261,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,139
125,mmr_polbnda_adm3_250k_mimu_1.86,Kayah,MMR002,Loikaw,MMR002D001,Hpruso,MMR002003,ဖရူဆို,5910,115,16016,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,118
190,mmr_polbnda_adm3_250k_mimu_1.138,Mandalay,MMR010,Myingyan,MMR010D004,Ngazun,MMR010021,ငါန်းဇွန်,27838,425,86191,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},5,2,468
191,mmr_polbnda_adm3_250k_mimu_1.139,Mandalay,MMR010,Myingyan,MMR010D004,Taungtha,MMR010018,တောင်သာ,49852,2500,143588,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},1,4,2659
201,mmr_polbnda_adm3_250k_mimu_1.149,Mon,MMR011,Mawlamyine,MMR011D001,Chaungzon,MMR011003,ချောင်းဆုံ,27944,973,79250,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},63,63,1027
216,mmr_polbnda_adm3_250k_mimu_1.185,Sagaing,MMR005,Hkamti,MMR005D008,Homalin,MMR005034,ဟုမ္မလင်း,35743,256,153356,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,282
235,mmr_polbnda_adm3_250k_mimu_1.202,Sagaing,MMR005,Monywa,MMR005D003,Chaung-U,MMR005015,ချောင်းဦး,23376,412,74901,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},4,3,433
246,mmr_polbnda_adm3_250k_mimu_1.219,Sagaing,MMR005,Yinmarbin,MMR005D009,Salingyi,MMR005018,ဆားလင်းကြီး,26467,407,84781,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},8,2,435
271,mmr_polbnda_adm3_250k_mimu_1.263,Shan (South),MMR222,Loilen,MMR014D002,Laihka,MMR014012,လဲချား,8790,82,31803,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},13,1,87
289,mmr_polbnda_adm3_250k_mimu_1.281,Tanintharyi,MMR006,Kawthoung,MMR006D003,Kawthoung,MMR006009,ကော့သောင်း,30346,4544,87007,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},145,620,4944
135,mmr_polbnda_adm3_250k_mimu_1.103,Magway,MMR009,Magway,MMR009D001,Taungdwingyi,MMR009004,တောင်တွင်းကြီး,60263,2811,174353,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},56,7,2943
263,mmr_polbnda_adm3_250k_mimu_1.255,Shan (South),MMR222,Danu Self-Administered Zone,MMR014D001,Pindaya,MMR014006,ပင်းတယ,17544,511,50062,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},82,6,527
296,mmr_polbnda_adm3_250k_mimu_1.299,Yangon,MMR013,Yangon (East),MMR013D002,Yankin,MMR013010,ရန်ကင်း,14637,31722,54341,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},197,606,34535
43,mmr_polbnda_adm3_250k_mimu_1.93,Kayin,MMR003,Kawkareik,MMR003D003,Kawkareik,MMR003006,ကော့ကရိတ်,45498,579,131321,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},79,43,610
56,mmr_polbnda_adm3_250k_mimu_1.40,Bago (East),MMR111,Taungoo,MMR007D002,Yedashe,MMR007010,ရေတာရှည်,50527,3006,137230,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},112,143,3211
103,mmr_polbnda_adm3_250k_mimu_1.154,Mon,MMR011,Mawlamyine,MMR011D001,Ye,MMR011006,ရေး,53448,3123,166071,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},147,494,3237
126,mmr_polbnda_adm3_250k_mimu_1.87,Kayah,MMR002,Loikaw,MMR002D001,Loikaw,MMR002001,လွိုင်ကော်,26495,1018,80162,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},100,119,1092
147,mmr_polbnda_adm3_250k_mimu_1.226,Shan (East),MMR222,Monghsat,MMR016D002,Monghsat,MMR016006,မိုင်းဆတ်,19111,85,57106,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},1,0,88
193,mmr_polbnda_adm3_250k_mimu_1.141,Mandalay,MMR010,Nyaung-U,MMR010D005,Nyaung-U,MMR010022,ညောင်ဦး,54473,8030,167644,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},452,562,8513
206,mmr_polbnda_adm3_250k_mimu_1.160,Nay Pyi Taw,MMR018,Det Khi Na,MMR018D002,Lewe,MMR018007,လယ်ဝေး,65174,15529,181158,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},371,600,16573
218,mmr_polbnda_adm3_250k_mimu_1.187,Sagaing,MMR005,Kale,MMR005D005,Kalewa,MMR005028,ကလေးဝ,11735,220,36795,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},2,0,242
224,mmr_polbnda_adm3_250k_mimu_1.193,Sagaing,MMR005,Katha,MMR005D004,Katha,MMR005020,ကသာ,31961,547,102160,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},127,116,568
229,mmr_polbnda_adm3_250k_mimu_1.198,Sagaing,MMR005,Mawlaik,MMR005D007,Mawlaik,MMR005031,မော်လိုက်,10345,952,32125,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,1092
274,mmr_polbnda_adm3_250k_mimu_1.266,Shan (South),MMR222,Loilen,MMR014D002,Mongkaing,MMR014016,မိုင်းကိုင်,16332,54,46354,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},0,0,55
286,mmr_polbnda_adm3_250k_mimu_1.278,Tanintharyi,MMR006,Dawei,MMR006D001,Thayetchaung,MMR006003,သရက်ချောင်း,22874,971,63882,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},6,0,1088
315,mmr_polbnda_adm3_250k_mimu_1.310,Yangon,MMR013,Yangon (South),MMR013D003,Dala,MMR013030,ဒလ,37912,34811,113153,2025-05-21 10:27:04.03221+00,2025-06-24 21:40:03.960375+00,{},183,264,37082
